file_name,ligand_name,pdb_name,file_type,file_path
4h5c_ligand.mol2,4h5c_ligand,4h5c,mol2,../data/v2020-other-PL/4h5c/4h5c_ligand.mol2
1wug_ligand.mol2,1wug_ligand,1wug,mol2,../data/v2020-other-PL/1wug/1wug_ligand.mol2
1wug_ligand.sdf,1wug_ligand,1wug,sdf,../data/v2020-other-PL/1wug/1wug_ligand.sdf
2ajl_ligand.mol2,2ajl_ligand,2ajl,mol2,../data/v2020-other-PL/2ajl/2ajl_ligand.mol2
2ajl_ligand.sdf,2ajl_ligand,2ajl,sdf,../data/v2020-other-PL/2ajl/2ajl_ligand.sdf
4gb9_ligand.sdf,4gb9_ligand,4gb9,sdf,../data/v2020-other-PL/4gb9/4gb9_ligand.sdf
4gb9_ligand.mol2,4gb9_ligand,4gb9,mol2,../data/v2020-other-PL/4gb9/4gb9_ligand.mol2
2ym4_ligand.sdf,2ym4_ligand,2ym4,sdf,../data/v2020-other-PL/2ym4/2ym4_ligand.sdf
2ym4_ligand.mol2,2ym4_ligand,2ym4,mol2,../data/v2020-other-PL/2ym4/2ym4_ligand.mol2
4lm5_ligand.mol2,4lm5_ligand,4lm5,mol2,../data/v2020-other-PL/4lm5/4lm5_ligand.mol2
4lm5_ligand.sdf,4lm5_ligand,4lm5,sdf,../data/v2020-other-PL/4lm5/4lm5_ligand.sdf
3pd4_ligand.sdf,3pd4_ligand,3pd4,sdf,../data/v2020-other-PL/3pd4/3pd4_ligand.sdf
3pd4_ligand.mol2,3pd4_ligand,3pd4,mol2,../data/v2020-other-PL/3pd4/3pd4_ligand.mol2
5fao_ligand.sdf,5fao_ligand,5fao,sdf,../data/v2020-other-PL/5fao/5fao_ligand.sdf
5fao_ligand.mol2,5fao_ligand,5fao,mol2,../data/v2020-other-PL/5fao/5fao_ligand.mol2
4eu3_ligand.mol2,4eu3_ligand,4eu3,mol2,../data/v2020-other-PL/4eu3/4eu3_ligand.mol2
4eu3_ligand.sdf,4eu3_ligand,4eu3,sdf,../data/v2020-other-PL/4eu3/4eu3_ligand.sdf
3g0f_ligand.mol2,3g0f_ligand,3g0f,mol2,../data/v2020-other-PL/3g0f/3g0f_ligand.mol2
3g0f_ligand.sdf,3g0f_ligand,3g0f,sdf,../data/v2020-other-PL/3g0f/3g0f_ligand.sdf
3i81_ligand.sdf,3i81_ligand,3i81,sdf,../data/v2020-other-PL/3i81/3i81_ligand.sdf
3i81_ligand.mol2,3i81_ligand,3i81,mol2,../data/v2020-other-PL/3i81/3i81_ligand.mol2
1upk_ligand.mol2,1upk_ligand,1upk,mol2,../data/v2020-other-PL/1upk/1upk_ligand.mol2
1upk_ligand.sdf,1upk_ligand,1upk,sdf,../data/v2020-other-PL/1upk/1upk_ligand.sdf
6g9f_ligand.mol2,6g9f_ligand,6g9f,mol2,../data/v2020-other-PL/6g9f/6g9f_ligand.mol2
6g9f_ligand.sdf,6g9f_ligand,6g9f,sdf,../data/v2020-other-PL/6g9f/6g9f_ligand.sdf
4m1j_ligand.mol2,4m1j_ligand,4m1j,mol2,../data/v2020-other-PL/4m1j/4m1j_ligand.mol2
4m1j_ligand.sdf,4m1j_ligand,4m1j,sdf,../data/v2020-other-PL/4m1j/4m1j_ligand.sdf
5ox6_ligand.sdf,5ox6_ligand,5ox6,sdf,../data/v2020-other-PL/5ox6/5ox6_ligand.sdf
5ox6_ligand.mol2,5ox6_ligand,5ox6,mol2,../data/v2020-other-PL/5ox6/5ox6_ligand.mol2
3ohh_ligand.mol2,3ohh_ligand,3ohh,mol2,../data/v2020-other-PL/3ohh/3ohh_ligand.mol2
3ohh_ligand.sdf,3ohh_ligand,3ohh,sdf,../data/v2020-other-PL/3ohh/3ohh_ligand.sdf
5a5d_ligand.sdf,5a5d_ligand,5a5d,sdf,../data/v2020-other-PL/5a5d/5a5d_ligand.sdf
5a5d_ligand.mol2,5a5d_ligand,5a5d,mol2,../data/v2020-other-PL/5a5d/5a5d_ligand.mol2
3nzi_ligand.sdf,3nzi_ligand,3nzi,sdf,../data/v2020-other-PL/3nzi/3nzi_ligand.sdf
3nzi_ligand.mol2,3nzi_ligand,3nzi,mol2,../data/v2020-other-PL/3nzi/3nzi_ligand.mol2
6i15_ligand.mol2,6i15_ligand,6i15,mol2,../data/v2020-other-PL/6i15/6i15_ligand.mol2
6i15_ligand.sdf,6i15_ligand,6i15,sdf,../data/v2020-other-PL/6i15/6i15_ligand.sdf
4f8h_ligand.mol2,4f8h_ligand,4f8h,mol2,../data/v2020-other-PL/4f8h/4f8h_ligand.mol2
4f8h_ligand.sdf,4f8h_ligand,4f8h,sdf,../data/v2020-other-PL/4f8h/4f8h_ligand.sdf
5glu_ligand.sdf,5glu_ligand,5glu,sdf,../data/v2020-other-PL/5glu/5glu_ligand.sdf
5glu_ligand.mol2,5glu_ligand,5glu,mol2,../data/v2020-other-PL/5glu/5glu_ligand.mol2
1ttv_ligand.mol2,1ttv_ligand,1ttv,mol2,../data/v2020-other-PL/1ttv/1ttv_ligand.mol2
1ttv_ligand.sdf,1ttv_ligand,1ttv,sdf,../data/v2020-other-PL/1ttv/1ttv_ligand.sdf
2uw0_ligand.sdf,2uw0_ligand,2uw0,sdf,../data/v2020-other-PL/2uw0/2uw0_ligand.sdf
2uw0_ligand.mol2,2uw0_ligand,2uw0,mol2,../data/v2020-other-PL/2uw0/2uw0_ligand.mol2
3ot3_ligand.mol2,3ot3_ligand,3ot3,mol2,../data/v2020-other-PL/3ot3/3ot3_ligand.mol2
3ot3_ligand.sdf,3ot3_ligand,3ot3,sdf,../data/v2020-other-PL/3ot3/3ot3_ligand.sdf
3wk5_ligand.sdf,3wk5_ligand,3wk5,sdf,../data/v2020-other-PL/3wk5/3wk5_ligand.sdf
3wk5_ligand.mol2,3wk5_ligand,3wk5,mol2,../data/v2020-other-PL/3wk5/3wk5_ligand.mol2
6cd8_ligand.sdf,6cd8_ligand,6cd8,sdf,../data/v2020-other-PL/6cd8/6cd8_ligand.sdf
6cd8_ligand.mol2,6cd8_ligand,6cd8,mol2,../data/v2020-other-PL/6cd8/6cd8_ligand.mol2
4b4n_ligand.mol2,4b4n_ligand,4b4n,mol2,../data/v2020-other-PL/4b4n/4b4n_ligand.mol2
4b4n_ligand.sdf,4b4n_ligand,4b4n,sdf,../data/v2020-other-PL/4b4n/4b4n_ligand.sdf
5xiw_ligand.sdf,5xiw_ligand,5xiw,sdf,../data/v2020-other-PL/5xiw/5xiw_ligand.sdf
5xiw_ligand.mol2,5xiw_ligand,5xiw,mol2,../data/v2020-other-PL/5xiw/5xiw_ligand.mol2
2bw7_ligand.mol2,2bw7_ligand,2bw7,mol2,../data/v2020-other-PL/2bw7/2bw7_ligand.mol2
2bw7_ligand.sdf,2bw7_ligand,2bw7,sdf,../data/v2020-other-PL/2bw7/2bw7_ligand.sdf
4i32_ligand.mol2,4i32_ligand,4i32,mol2,../data/v2020-other-PL/4i32/4i32_ligand.mol2
4i32_ligand.sdf,4i32_ligand,4i32,sdf,../data/v2020-other-PL/4i32/4i32_ligand.sdf
5w7u_ligand.mol2,5w7u_ligand,5w7u,mol2,../data/v2020-other-PL/5w7u/5w7u_ligand.mol2
5w7u_ligand.sdf,5w7u_ligand,5w7u,sdf,../data/v2020-other-PL/5w7u/5w7u_ligand.sdf
6ovz_ligand.mol2,6ovz_ligand,6ovz,mol2,../data/v2020-other-PL/6ovz/6ovz_ligand.mol2
6ovz_ligand.sdf,6ovz_ligand,6ovz,sdf,../data/v2020-other-PL/6ovz/6ovz_ligand.sdf
3vhe_ligand.mol2,3vhe_ligand,3vhe,mol2,../data/v2020-other-PL/3vhe/3vhe_ligand.mol2
3vhe_ligand.sdf,3vhe_ligand,3vhe,sdf,../data/v2020-other-PL/3vhe/3vhe_ligand.sdf
3as3_ligand.sdf,3as3_ligand,3as3,sdf,../data/v2020-other-PL/3as3/3as3_ligand.sdf
3as3_ligand.mol2,3as3_ligand,3as3,mol2,../data/v2020-other-PL/3as3/3as3_ligand.mol2
5al1_ligand.mol2,5al1_ligand,5al1,mol2,../data/v2020-other-PL/5al1/5al1_ligand.mol2
5al1_ligand.sdf,5al1_ligand,5al1,sdf,../data/v2020-other-PL/5al1/5al1_ligand.sdf
3my1_ligand.sdf,3my1_ligand,3my1,sdf,../data/v2020-other-PL/3my1/3my1_ligand.sdf
3my1_ligand.mol2,3my1_ligand,3my1,mol2,../data/v2020-other-PL/3my1/3my1_ligand.mol2
4brx_ligand.mol2,4brx_ligand,4brx,mol2,../data/v2020-other-PL/4brx/4brx_ligand.mol2
4brx_ligand.sdf,4brx_ligand,4brx,sdf,../data/v2020-other-PL/4brx/4brx_ligand.sdf
4mm7_ligand.mol2,4mm7_ligand,4mm7,mol2,../data/v2020-other-PL/4mm7/4mm7_ligand.mol2
4mm7_ligand.sdf,4mm7_ligand,4mm7,sdf,../data/v2020-other-PL/4mm7/4mm7_ligand.sdf
2q80_ligand.sdf,2q80_ligand,2q80,sdf,../data/v2020-other-PL/2q80/2q80_ligand.sdf
2q80_ligand.mol2,2q80_ligand,2q80,mol2,../data/v2020-other-PL/2q80/2q80_ligand.mol2
5d7a_ligand.sdf,5d7a_ligand,5d7a,sdf,../data/v2020-other-PL/5d7a/5d7a_ligand.sdf
5d7a_ligand.mol2,5d7a_ligand,5d7a,mol2,../data/v2020-other-PL/5d7a/5d7a_ligand.mol2
2bge_ligand.mol2,2bge_ligand,2bge,mol2,../data/v2020-other-PL/2bge/2bge_ligand.mol2
2bge_ligand.sdf,2bge_ligand,2bge,sdf,../data/v2020-other-PL/2bge/2bge_ligand.sdf
5ts0_ligand.mol2,5ts0_ligand,5ts0,mol2,../data/v2020-other-PL/5ts0/5ts0_ligand.mol2
5ts0_ligand.sdf,5ts0_ligand,5ts0,sdf,../data/v2020-other-PL/5ts0/5ts0_ligand.sdf
6eea_ligand.mol2,6eea_ligand,6eea,mol2,../data/v2020-other-PL/6eea/6eea_ligand.mol2
6eea_ligand.sdf,6eea_ligand,6eea,sdf,../data/v2020-other-PL/6eea/6eea_ligand.sdf
3du8_ligand.mol2,3du8_ligand,3du8,mol2,../data/v2020-other-PL/3du8/3du8_ligand.mol2
3du8_ligand.sdf,3du8_ligand,3du8,sdf,../data/v2020-other-PL/3du8/3du8_ligand.sdf
2rjp_ligand.mol2,2rjp_ligand,2rjp,mol2,../data/v2020-other-PL/2rjp/2rjp_ligand.mol2
2rjp_ligand.sdf,2rjp_ligand,2rjp,sdf,../data/v2020-other-PL/2rjp/2rjp_ligand.sdf
2x4o_ligand.mol2,2x4o_ligand,2x4o,mol2,../data/v2020-other-PL/2x4o/2x4o_ligand.mol2
2x4o_ligand.sdf,2x4o_ligand,2x4o,sdf,../data/v2020-other-PL/2x4o/2x4o_ligand.sdf
2yis_ligand.sdf,2yis_ligand,2yis,sdf,../data/v2020-other-PL/2yis/2yis_ligand.sdf
2yis_ligand.mol2,2yis_ligand,2yis,mol2,../data/v2020-other-PL/2yis/2yis_ligand.mol2
4mx9_ligand.sdf,4mx9_ligand,4mx9,sdf,../data/v2020-other-PL/4mx9/4mx9_ligand.sdf
4mx9_ligand.mol2,4mx9_ligand,4mx9,mol2,../data/v2020-other-PL/4mx9/4mx9_ligand.mol2
3rw9_ligand.sdf,3rw9_ligand,3rw9,sdf,../data/v2020-other-PL/3rw9/3rw9_ligand.sdf
3rw9_ligand.mol2,3rw9_ligand,3rw9,mol2,../data/v2020-other-PL/3rw9/3rw9_ligand.mol2
5ely_ligand.sdf,5ely_ligand,5ely,sdf,../data/v2020-other-PL/5ely/5ely_ligand.sdf
5ely_ligand.mol2,5ely_ligand,5ely,mol2,../data/v2020-other-PL/5ely/5ely_ligand.mol2
3ifo_ligand.mol2,3ifo_ligand,3ifo,mol2,../data/v2020-other-PL/3ifo/3ifo_ligand.mol2
3ifo_ligand.sdf,3ifo_ligand,3ifo,sdf,../data/v2020-other-PL/3ifo/3ifo_ligand.sdf
3so6_ligand.sdf,3so6_ligand,3so6,sdf,../data/v2020-other-PL/3so6/3so6_ligand.sdf
3so6_ligand.mol2,3so6_ligand,3so6,mol2,../data/v2020-other-PL/3so6/3so6_ligand.mol2
6n3n_ligand.sdf,6n3n_ligand,6n3n,sdf,../data/v2020-other-PL/6n3n/6n3n_ligand.sdf
6n3n_ligand.mol2,6n3n_ligand,6n3n,mol2,../data/v2020-other-PL/6n3n/6n3n_ligand.mol2
2pzi_ligand.sdf,2pzi_ligand,2pzi,sdf,../data/v2020-other-PL/2pzi/2pzi_ligand.sdf
2pzi_ligand.mol2,2pzi_ligand,2pzi,mol2,../data/v2020-other-PL/2pzi/2pzi_ligand.mol2
4cd8_ligand.mol2,4cd8_ligand,4cd8,mol2,../data/v2020-other-PL/4cd8/4cd8_ligand.mol2
4cd8_ligand.sdf,4cd8_ligand,4cd8,sdf,../data/v2020-other-PL/4cd8/4cd8_ligand.sdf
3n23_ligand.mol2,3n23_ligand,3n23,mol2,../data/v2020-other-PL/3n23/3n23_ligand.mol2
3n23_ligand.sdf,3n23_ligand,3n23,sdf,../data/v2020-other-PL/3n23/3n23_ligand.sdf
6fob_ligand.mol2,6fob_ligand,6fob,mol2,../data/v2020-other-PL/6fob/6fob_ligand.mol2
6fob_ligand.sdf,6fob_ligand,6fob,sdf,../data/v2020-other-PL/6fob/6fob_ligand.sdf
3s1y_ligand.mol2,3s1y_ligand,3s1y,mol2,../data/v2020-other-PL/3s1y/3s1y_ligand.mol2
3s1y_ligand.sdf,3s1y_ligand,3s1y,sdf,../data/v2020-other-PL/3s1y/3s1y_ligand.sdf
5vsd_ligand.mol2,5vsd_ligand,5vsd,mol2,../data/v2020-other-PL/5vsd/5vsd_ligand.mol2
5vsd_ligand.sdf,5vsd_ligand,5vsd,sdf,../data/v2020-other-PL/5vsd/5vsd_ligand.sdf
1p04_ligand.mol2,1p04_ligand,1p04,mol2,../data/v2020-other-PL/1p04/1p04_ligand.mol2
1p04_ligand.sdf,1p04_ligand,1p04,sdf,../data/v2020-other-PL/1p04/1p04_ligand.sdf
4izy_ligand.mol2,4izy_ligand,4izy,mol2,../data/v2020-other-PL/4izy/4izy_ligand.mol2
4izy_ligand.sdf,4izy_ligand,4izy,sdf,../data/v2020-other-PL/4izy/4izy_ligand.sdf
2zif_ligand.sdf,2zif_ligand,2zif,sdf,../data/v2020-other-PL/2zif/2zif_ligand.sdf
2zif_ligand.mol2,2zif_ligand,2zif,mol2,../data/v2020-other-PL/2zif/2zif_ligand.mol2
4p1r_ligand.mol2,4p1r_ligand,4p1r,mol2,../data/v2020-other-PL/4p1r/4p1r_ligand.mol2
4p1r_ligand.sdf,4p1r_ligand,4p1r,sdf,../data/v2020-other-PL/4p1r/4p1r_ligand.sdf
6aqo_ligand.mol2,6aqo_ligand,6aqo,mol2,../data/v2020-other-PL/6aqo/6aqo_ligand.mol2
6aqo_ligand.sdf,6aqo_ligand,6aqo,sdf,../data/v2020-other-PL/6aqo/6aqo_ligand.sdf
2r02_ligand.mol2,2r02_ligand,2r02,mol2,../data/v2020-other-PL/2r02/2r02_ligand.mol2
2r02_ligand.sdf,2r02_ligand,2r02,sdf,../data/v2020-other-PL/2r02/2r02_ligand.sdf
5cfb_ligand.mol2,5cfb_ligand,5cfb,mol2,../data/v2020-other-PL/5cfb/5cfb_ligand.mol2
5cfb_ligand.sdf,5cfb_ligand,5cfb,sdf,../data/v2020-other-PL/5cfb/5cfb_ligand.sdf
5w5v_ligand.mol2,5w5v_ligand,5w5v,mol2,../data/v2020-other-PL/5w5v/5w5v_ligand.mol2
5w5v_ligand.sdf,5w5v_ligand,5w5v,sdf,../data/v2020-other-PL/5w5v/5w5v_ligand.sdf
3kig_ligand.sdf,3kig_ligand,3kig,sdf,../data/v2020-other-PL/3kig/3kig_ligand.sdf
3kig_ligand.mol2,3kig_ligand,3kig,mol2,../data/v2020-other-PL/3kig/3kig_ligand.mol2
2wbd_ligand.mol2,2wbd_ligand,2wbd,mol2,../data/v2020-other-PL/2wbd/2wbd_ligand.mol2
2wbd_ligand.sdf,2wbd_ligand,2wbd,sdf,../data/v2020-other-PL/2wbd/2wbd_ligand.sdf
4uua_ligand.mol2,4uua_ligand,4uua,mol2,../data/v2020-other-PL/4uua/4uua_ligand.mol2
4uua_ligand.sdf,4uua_ligand,4uua,sdf,../data/v2020-other-PL/4uua/4uua_ligand.sdf
5wip_ligand.mol2,5wip_ligand,5wip,mol2,../data/v2020-other-PL/5wip/5wip_ligand.mol2
5wip_ligand.sdf,5wip_ligand,5wip,sdf,../data/v2020-other-PL/5wip/5wip_ligand.sdf
3uw9_ligand.sdf,3uw9_ligand,3uw9,sdf,../data/v2020-other-PL/3uw9/3uw9_ligand.sdf
3uw9_ligand.mol2,3uw9_ligand,3uw9,mol2,../data/v2020-other-PL/3uw9/3uw9_ligand.mol2
2fm5_ligand.mol2,2fm5_ligand,2fm5,mol2,../data/v2020-other-PL/2fm5/2fm5_ligand.mol2
2fm5_ligand.sdf,2fm5_ligand,2fm5,sdf,../data/v2020-other-PL/2fm5/2fm5_ligand.sdf
4wy3_ligand.sdf,4wy3_ligand,4wy3,sdf,../data/v2020-other-PL/4wy3/4wy3_ligand.sdf
4wy3_ligand.mol2,4wy3_ligand,4wy3,mol2,../data/v2020-other-PL/4wy3/4wy3_ligand.mol2
2vle_ligand.mol2,2vle_ligand,2vle,mol2,../data/v2020-other-PL/2vle/2vle_ligand.mol2
2vle_ligand.sdf,2vle_ligand,2vle,sdf,../data/v2020-other-PL/2vle/2vle_ligand.sdf
2iw6_ligand.mol2,2iw6_ligand,2iw6,mol2,../data/v2020-other-PL/2iw6/2iw6_ligand.mol2
2iw6_ligand.sdf,2iw6_ligand,2iw6,sdf,../data/v2020-other-PL/2iw6/2iw6_ligand.sdf
4g11_ligand.sdf,4g11_ligand,4g11,sdf,../data/v2020-other-PL/4g11/4g11_ligand.sdf
4g11_ligand.mol2,4g11_ligand,4g11,mol2,../data/v2020-other-PL/4g11/4g11_ligand.mol2
6q39_ligand.mol2,6q39_ligand,6q39,mol2,../data/v2020-other-PL/6q39/6q39_ligand.mol2
6q39_ligand.sdf,6q39_ligand,6q39,sdf,../data/v2020-other-PL/6q39/6q39_ligand.sdf
4ybj_ligand.sdf,4ybj_ligand,4ybj,sdf,../data/v2020-other-PL/4ybj/4ybj_ligand.sdf
4ybj_ligand.mol2,4ybj_ligand,4ybj,mol2,../data/v2020-other-PL/4ybj/4ybj_ligand.mol2
5f00_ligand.sdf,5f00_ligand,5f00,sdf,../data/v2020-other-PL/5f00/5f00_ligand.sdf
5f00_ligand.mol2,5f00_ligand,5f00,mol2,../data/v2020-other-PL/5f00/5f00_ligand.mol2
2ew6_ligand.sdf,2ew6_ligand,2ew6,sdf,../data/v2020-other-PL/2ew6/2ew6_ligand.sdf
2ew6_ligand.mol2,2ew6_ligand,2ew6,mol2,../data/v2020-other-PL/2ew6/2ew6_ligand.mol2
5etu_ligand.mol2,5etu_ligand,5etu,mol2,../data/v2020-other-PL/5etu/5etu_ligand.mol2
5etu_ligand.sdf,5etu_ligand,5etu,sdf,../data/v2020-other-PL/5etu/5etu_ligand.sdf
4kup_ligand.sdf,4kup_ligand,4kup,sdf,../data/v2020-other-PL/4kup/4kup_ligand.sdf
4kup_ligand.mol2,4kup_ligand,4kup,mol2,../data/v2020-other-PL/4kup/4kup_ligand.mol2
5w86_ligand.sdf,5w86_ligand,5w86,sdf,../data/v2020-other-PL/5w86/5w86_ligand.sdf
5w86_ligand.mol2,5w86_ligand,5w86,mol2,../data/v2020-other-PL/5w86/5w86_ligand.mol2
1azl_ligand.sdf,1azl_ligand,1azl,sdf,../data/v2020-other-PL/1azl/1azl_ligand.sdf
1azl_ligand.mol2,1azl_ligand,1azl,mol2,../data/v2020-other-PL/1azl/1azl_ligand.mol2
3t3v_ligand.sdf,3t3v_ligand,3t3v,sdf,../data/v2020-other-PL/3t3v/3t3v_ligand.sdf
3t3v_ligand.mol2,3t3v_ligand,3t3v,mol2,../data/v2020-other-PL/3t3v/3t3v_ligand.mol2
5l17_ligand.sdf,5l17_ligand,5l17,sdf,../data/v2020-other-PL/5l17/5l17_ligand.sdf
5l17_ligand.mol2,5l17_ligand,5l17,mol2,../data/v2020-other-PL/5l17/5l17_ligand.mol2
2jql_ligand.sdf,2jql_ligand,2jql,sdf,../data/v2020-other-PL/2jql/2jql_ligand.sdf
2jql_ligand.mol2,2jql_ligand,2jql,mol2,../data/v2020-other-PL/2jql/2jql_ligand.mol2
3uqr_ligand.sdf,3uqr_ligand,3uqr,sdf,../data/v2020-other-PL/3uqr/3uqr_ligand.sdf
3uqr_ligand.mol2,3uqr_ligand,3uqr,mol2,../data/v2020-other-PL/3uqr/3uqr_ligand.mol2
5hn8_ligand.mol2,5hn8_ligand,5hn8,mol2,../data/v2020-other-PL/5hn8/5hn8_ligand.mol2
5hn8_ligand.sdf,5hn8_ligand,5hn8,sdf,../data/v2020-other-PL/5hn8/5hn8_ligand.sdf
3fsm_ligand.mol2,3fsm_ligand,3fsm,mol2,../data/v2020-other-PL/3fsm/3fsm_ligand.mol2
3fsm_ligand.sdf,3fsm_ligand,3fsm,sdf,../data/v2020-other-PL/3fsm/3fsm_ligand.sdf
1db5_ligand.sdf,1db5_ligand,1db5,sdf,../data/v2020-other-PL/1db5/1db5_ligand.sdf
1db5_ligand.mol2,1db5_ligand,1db5,mol2,../data/v2020-other-PL/1db5/1db5_ligand.mol2
3l8x_ligand.mol2,3l8x_ligand,3l8x,mol2,../data/v2020-other-PL/3l8x/3l8x_ligand.mol2
3l8x_ligand.sdf,3l8x_ligand,3l8x,sdf,../data/v2020-other-PL/3l8x/3l8x_ligand.sdf
6dim_ligand.mol2,6dim_ligand,6dim,mol2,../data/v2020-other-PL/6dim/6dim_ligand.mol2
6dim_ligand.sdf,6dim_ligand,6dim,sdf,../data/v2020-other-PL/6dim/6dim_ligand.sdf
3rxp_ligand.sdf,3rxp_ligand,3rxp,sdf,../data/v2020-other-PL/3rxp/3rxp_ligand.sdf
3rxp_ligand.mol2,3rxp_ligand,3rxp,mol2,../data/v2020-other-PL/3rxp/3rxp_ligand.mol2
5mhq_ligand.sdf,5mhq_ligand,5mhq,sdf,../data/v2020-other-PL/5mhq/5mhq_ligand.sdf
5mhq_ligand.mol2,5mhq_ligand,5mhq,mol2,../data/v2020-other-PL/5mhq/5mhq_ligand.mol2
5u2e_ligand.sdf,5u2e_ligand,5u2e,sdf,../data/v2020-other-PL/5u2e/5u2e_ligand.sdf
5u2e_ligand.mol2,5u2e_ligand,5u2e,mol2,../data/v2020-other-PL/5u2e/5u2e_ligand.mol2
3feg_ligand.mol2,3feg_ligand,3feg,mol2,../data/v2020-other-PL/3feg/3feg_ligand.mol2
3feg_ligand.sdf,3feg_ligand,3feg,sdf,../data/v2020-other-PL/3feg/3feg_ligand.sdf
4mro_ligand.mol2,4mro_ligand,4mro,mol2,../data/v2020-other-PL/4mro/4mro_ligand.mol2
4mro_ligand.sdf,4mro_ligand,4mro,sdf,../data/v2020-other-PL/4mro/4mro_ligand.sdf
6qgk_ligand.mol2,6qgk_ligand,6qgk,mol2,../data/v2020-other-PL/6qgk/6qgk_ligand.mol2
6qgk_ligand.sdf,6qgk_ligand,6qgk,sdf,../data/v2020-other-PL/6qgk/6qgk_ligand.sdf
1tl9_ligand.sdf,1tl9_ligand,1tl9,sdf,../data/v2020-other-PL/1tl9/1tl9_ligand.sdf
1tl9_ligand.mol2,1tl9_ligand,1tl9,mol2,../data/v2020-other-PL/1tl9/1tl9_ligand.mol2
5b4w_ligand.sdf,5b4w_ligand,5b4w,sdf,../data/v2020-other-PL/5b4w/5b4w_ligand.sdf
5b4w_ligand.mol2,5b4w_ligand,5b4w,mol2,../data/v2020-other-PL/5b4w/5b4w_ligand.mol2
1t29_ligand.sdf,1t29_ligand,1t29,sdf,../data/v2020-other-PL/1t29/1t29_ligand.sdf
1t29_ligand.mol2,1t29_ligand,1t29,mol2,../data/v2020-other-PL/1t29/1t29_ligand.mol2
3eqs_ligand.mol2,3eqs_ligand,3eqs,mol2,../data/v2020-other-PL/3eqs/3eqs_ligand.mol2
3eqs_ligand.sdf,3eqs_ligand,3eqs,sdf,../data/v2020-other-PL/3eqs/3eqs_ligand.sdf
6f6r_ligand.mol2,6f6r_ligand,6f6r,mol2,../data/v2020-other-PL/6f6r/6f6r_ligand.mol2
6f6r_ligand.sdf,6f6r_ligand,6f6r,sdf,../data/v2020-other-PL/6f6r/6f6r_ligand.sdf
1uvu_ligand.sdf,1uvu_ligand,1uvu,sdf,../data/v2020-other-PL/1uvu/1uvu_ligand.sdf
1uvu_ligand.mol2,1uvu_ligand,1uvu,mol2,../data/v2020-other-PL/1uvu/1uvu_ligand.mol2
2x39_ligand.mol2,2x39_ligand,2x39,mol2,../data/v2020-other-PL/2x39/2x39_ligand.mol2
2x39_ligand.sdf,2x39_ligand,2x39,sdf,../data/v2020-other-PL/2x39/2x39_ligand.sdf
6n77_ligand.mol2,6n77_ligand,6n77,mol2,../data/v2020-other-PL/6n77/6n77_ligand.mol2
6n77_ligand.sdf,6n77_ligand,6n77,sdf,../data/v2020-other-PL/6n77/6n77_ligand.sdf
3rni_ligand.sdf,3rni_ligand,3rni,sdf,../data/v2020-other-PL/3rni/3rni_ligand.sdf
3rni_ligand.mol2,3rni_ligand,3rni,mol2,../data/v2020-other-PL/3rni/3rni_ligand.mol2
5tx5_ligand.sdf,5tx5_ligand,5tx5,sdf,../data/v2020-other-PL/5tx5/5tx5_ligand.sdf
5tx5_ligand.mol2,5tx5_ligand,5tx5,mol2,../data/v2020-other-PL/5tx5/5tx5_ligand.mol2
5bvk_ligand.sdf,5bvk_ligand,5bvk,sdf,../data/v2020-other-PL/5bvk/5bvk_ligand.sdf
5bvk_ligand.mol2,5bvk_ligand,5bvk,mol2,../data/v2020-other-PL/5bvk/5bvk_ligand.mol2
5hex_ligand.sdf,5hex_ligand,5hex,sdf,../data/v2020-other-PL/5hex/5hex_ligand.sdf
5hex_ligand.mol2,5hex_ligand,5hex,mol2,../data/v2020-other-PL/5hex/5hex_ligand.mol2
6d4o_ligand.mol2,6d4o_ligand,6d4o,mol2,../data/v2020-other-PL/6d4o/6d4o_ligand.mol2
6d4o_ligand.sdf,6d4o_ligand,6d4o,sdf,../data/v2020-other-PL/6d4o/6d4o_ligand.sdf
4aml_ligand.sdf,4aml_ligand,4aml,sdf,../data/v2020-other-PL/4aml/4aml_ligand.sdf
4aml_ligand.mol2,4aml_ligand,4aml,mol2,../data/v2020-other-PL/4aml/4aml_ligand.mol2
4acf_ligand.sdf,4acf_ligand,4acf,sdf,../data/v2020-other-PL/4acf/4acf_ligand.sdf
4acf_ligand.mol2,4acf_ligand,4acf,mol2,../data/v2020-other-PL/4acf/4acf_ligand.mol2
3i3d_ligand.mol2,3i3d_ligand,3i3d,mol2,../data/v2020-other-PL/3i3d/3i3d_ligand.mol2
3i3d_ligand.sdf,3i3d_ligand,3i3d,sdf,../data/v2020-other-PL/3i3d/3i3d_ligand.sdf
5zwf_ligand.sdf,5zwf_ligand,5zwf,sdf,../data/v2020-other-PL/5zwf/5zwf_ligand.sdf
5zwf_ligand.mol2,5zwf_ligand,5zwf,mol2,../data/v2020-other-PL/5zwf/5zwf_ligand.mol2
2p2h_ligand.mol2,2p2h_ligand,2p2h,mol2,../data/v2020-other-PL/2p2h/2p2h_ligand.mol2
2p2h_ligand.sdf,2p2h_ligand,2p2h,sdf,../data/v2020-other-PL/2p2h/2p2h_ligand.sdf
5un9_ligand.mol2,5un9_ligand,5un9,mol2,../data/v2020-other-PL/5un9/5un9_ligand.mol2
5un9_ligand.sdf,5un9_ligand,5un9,sdf,../data/v2020-other-PL/5un9/5un9_ligand.sdf
